gene_id	gene_name	length	SARSCOV2_1	SARSCOV2_2	SARSCOV2_3	RPKM_1	RPKM_2	RPKM_3	Expr
ENSCSAG00000005084	NDUFA13	18422	449	424	497	4.215194854	3.84949337	4.123154557	4.06261426
ENSCSAG00000017470	COL4A1	151890	8306	8770	9166	9.457379948	9.65705953	9.222755061	9.445731513
ENSCSAG00000013694	UQCRQ	1176	240	271	262	35.2949046	38.54219696	34.04896959	35.96202372
ENSCSAG00000007809	GPC4	119679	3671	3878	4214	5.304867307	5.419564014	5.381292311	5.368574544
ENSCSAG00000009746	EDARADD	87095	385	399	464	0.764496671	0.76622121	0.814206867	0.781641583
ENSCSAG00000011700	HMGXB3	50824	775	805	821	2.63718716	2.649119414	2.468790962	2.585032512
ENSCSAG00000009378	CRIP2	5882	685	689	662	20.14065748	19.59154559	17.20057532	18.97759279
ENSCSAG00000015940	LAMA5	57023	2233	2643	2558	6.772464754	7.752139844	6.855836978	7.126813858
ENSCSAG00000002155	FASN	23653	4773	5179	5509	34.89902508	36.62133538	35.59561858	35.70532635
ENSCSAG00000010528	POLR2L	2282	447	448	466	33.87661242	32.83498871	31.20903071	32.64021061
ENSCSAG00000002649	PSMB3	11763	497	491	482	7.307122432	6.981325584	6.262373196	6.850273738
ENSCSAG00000016955	UGDH	29316	1601	1627	2000	9.444842308	9.28233712	10.42642171	9.717867046
ENSCSAG00000018142	MDH2	19950	1928	2161	2097	16.71368535	18.11700333	16.06443791	16.9650422
ENSCSAG00000012097	ABL2	25139	387	432	439	2.662386236	2.874155402	2.668864508	2.735135382
ENSCSAG00000005807	ACO2	62690	1172	1194	1258	3.233236212	3.1855216	3.066848871	3.161868894
ENSCSAG00000018498	JUND	1044	779	836	923	129.0461498	133.9307424	135.1173772	132.6980898
ENSCSAG00000006788	PSMD1	119706	850	876	1004	1.228036002	1.223947204	1.281822226	1.244601811
ENSCSAG00000019105	SOX4	1425	449	443	537	54.49285587	51.99521271	57.59296339	54.69367732
ENSCSAG00000016148	PSME2	3178	470	555	539	25.57714452	29.20879143	25.92058962	26.90217519
ENSCSAG00000002962	NUAK1	78256	1254	1354	1502	2.771328343	2.893846669	2.933339235	2.866171415
ENSCSAG00000017336	TENT4A	43117	1142	1190	1204	4.580634718	4.616075706	4.267641749	4.488117391
ENSCSAG00000014831	DYNC1I2	62291	693	696	855	1.924048539	1.868781103	2.097735924	1.963521856
ENSCSAG00000014544	ZNF608	112495	465	447	543	0.71487124	0.664582346	0.737694615	0.705716067
ENSCSAG00000012405	SDC2	16182	836	824	878	8.934745223	8.516663969	8.292248778	8.581219323
ENSCSAG00000011934	KLF10	6943	1765	1702	1809	43.96485416	41.00028616	39.82001374	41.59505135
ENSCSAG00000012430	COL5A2	151595	1953	1972	1968	2.228052697	2.17568757	1.984039073	2.12925978
ENSCSAG00000006931	STIP1	19233	1133	1211	1260	10.18804772	10.5310484	10.01229224	10.24379612
ENSCSAG00000010343	WARS1	43992	902	992	1075	3.546017897	3.771485678	3.73460575	3.684036442
ENSCSAG00000005364	GDF15	8994	1415	1587	1575	27.20894163	29.51199311	26.76317777	27.8280375
ENSCSAG00000010289	NDUFA5	20770	563	582	674	4.687917829	4.686633424	4.959448718	4.77799999
ENSCSAG00000009408	RPS6	3943	4508	4770	5000	197.7266565	202.3327104	193.7997584	197.9530418
ENSCSAG00000016354	PARP1	38006	757	795	798	3.444703195	3.498561092	3.208933604	3.384065964
ENSCSAG00000004244	MDM2	35630	1270	1291	1499	6.164473514	6.060171536	6.429775573	6.218140208
ENSCSAG00000010955	NOP56	5397	3113	3284	3351	99.75502803	101.7712779	94.89252735	98.80627775
ENSCSAG00000006213	CCL5	10214	109	103	84	1.84560491	1.686614651	1.256878903	1.596366154
ENSCSAG00000017243	ZNF592	58217	703	740	805	2.088399572	2.125966394	2.113275229	2.109213732
ENSCSAG00000000778	PGD	17652	588	614	650	5.760915428	5.817668217	5.62768061	5.735421418
ENSCSAG00000018838	JUNB	1044	2238	2355	2314	370.7384893	377.2809788	338.7449737	362.2548139
ENSCSAG00000010432	MYH10	153946	1376	1356	1528	1.545817136	1.473213798	1.516927935	1.51198629
ENSCSAG00000001366	GADD45A	3390	712	776	655	36.32355846	38.28569369	29.52919486	34.71281567
ENSCSAG00000013066	ERH	18023	721	784	856	6.918568965	7.275510592	7.258663872	7.150914476
ENSCSAG00000015287	ZNF217	11589	798	807	1013	11.90871826	11.64667802	13.35898575	12.30479401
ENSCSAG00000003778	DUSP6	4443	716	646	742	27.87050265	24.31815947	25.5233453	25.90400247
ENSCSAG00000004613	EIF4G2	11148	6700	7095	7825	103.9407713	106.4461448	107.2747201	105.8872121
ENSCSAG00000000263	FAM71A	1785	63	64	64	6.103942325	5.99675424	5.479636596	5.860111054
ENSCSAG00000002101	WDR45B	37875	1747	1863	1910	7.977160973	8.22687144	7.707095309	7.970375907
ENSCSAG00000013242	RBM3	4801	1520	1557	1577	54.75451978	54.24146414	50.20072523	53.06556972
ENSCSAG00000009832	CREBBP	125532	1374	1391	1459	1.89295538	1.853306202	1.776277635	1.840846406
ENSCSAG00000011313	DLD	29332	500	522	629	2.948060694	2.976482435	3.277320942	3.067288023
ENSCSAG00000003501	RPS19	16239	2561	2613	2816	27.27459993	26.91253609	26.50228821	26.89647475
ENSCSAG00000016943	BUB1	50471	1681	1744	2051	5.760151368	5.779350957	6.210602798	5.916701708
ENSCSAG00000011982	NCOA6	116427	848	1013	1007	1.259651005	1.455225297	1.321860933	1.345579078
ENSCSAG00000004852	MARS1	27325	669	704	746	4.234226048	4.309104099	4.172426171	4.238585439
ENSCSAG00000006493	NACC1	6445	1205	1386	1362	32.33495178	35.96787713	32.2971492	33.53332604
ENSCSAG00000017746	LMTK2	108085	1699	1813	1884	2.718541983	2.805478046	2.663946358	2.729322129
ENSCSAG00000011502	JPT2	23416	1173	1217	1370	8.663500306	8.692653454	8.94165402	8.765935926
ENSCSAG00000004237	NUP98	125062	2180	2431	2483	3.014666093	3.251128135	3.03431982	3.100038016
ENSCSAG00000001390	ACADM	39888	518	494	646	2.245926766	2.071377169	2.475142804	2.264148913
ENSCSAG00000005433	CD44	92668	1116	1125	1255	2.082775676	2.030473051	2.069778826	2.061009184
ENSCSAG00000003637	ANKRD50	43927	1045	1058	1293	4.114270471	4.028363209	4.498595917	4.213743199
ENSCSAG00000017284	TRIO	367229	2145	2260	2370	1.010179193	1.029309465	0.98632804	1.008605566
ENSCSAG00000010365	SRRM2	14532	4461	4665	4967	53.09026907	53.69090894	52.23706586	53.00608129
ENSCSAG00000017287	COX5B	4588	827	822	819	31.17383215	29.96559501	27.28164142	29.47368953
ENSCSAG00000012147	TMED10	45711	1250	1324	1480	4.729305652	4.844419685	4.948242751	4.840656029
ENSCSAG00000002367	USP36	41048	1194	1276	1354	5.03060731	5.199159849	5.041231794	5.090332984
ENSCSAG00000015086	FRMD6	41050	2405	2424	2692	10.132346	9.876292675	10.02240384	10.0103475
ENSCSAG00000014409	ELL2	73183	661	759	821	1.562065869	1.734626851	1.714521567	1.670404762
ENSCSAG00000008601	DUSP16	46688	282	296	295	1.044604592	1.06037856	0.965665575	1.023549576
ENSCSAG00000007244	SPAG5	23215	960	1029	1076	7.151722216	7.413464019	7.083592791	7.216259675
ENSCSAG00000014904	IREB2	63843	1521	1494	1855	4.120254288	3.913918773	4.440589539	4.1582542
ENSCSAG00000004697	G3BP2	31461	1144	1231	1400	6.288710379	6.544252198	6.800886342	6.544616306
ENSCSAG00000011157	KDM6B	8615	339	361	379	6.805382012	7.008521621	6.723477133	6.845793588
ENSCSAG00000002415	TK1	13844	259	271	298	3.23553622	3.274026555	3.289763497	3.266442091
ENSCSAG00000011647	ENY2	12320	709	659	795	9.952762018	8.946418379	9.862032395	9.587070931
ENSCSAG00000006762	MTMR10	54095	1220	1140	1355	3.90041482	3.524700528	3.828178449	3.751097932
ENSCSAG00000009574	AGO2	55889	469	489	477	1.451291314	1.46337967	1.304373731	1.406348239
ENSCSAG00000005130	POLR2B	41993	546	535	667	2.2486602	2.130842633	2.427498308	2.26900038
ENSCSAG00000006887	COX8A	2155	298	304	302	23.91536877	23.59395824	21.41754423	22.97562375
ENSCSAG00000016692	PELO	6311	795	860	919	21.785977	22.79159759	22.2549865	22.27752036
ENSCSAG00000000852	FBXO42	87917	580	653	686	1.140941102	1.242266628	1.192507885	1.191905205
ENSCSAG00000012191	STAT1	40861	7293	7452	8281	30.86777422	30.50270486	30.97303744	30.78117217
ENSCSAG00000004772	CSNK2A2	40121	525	572	628	2.263057802	2.384507963	2.392202272	2.346589346
ENSCSAG00000011566	KMT2E	98742	1357	1245	1653	2.37676378	2.108831739	2.558473588	2.348023036
ENSCSAG00000015514	TET3	117868	344	398	425	0.504743367	0.564757042	0.551065243	0.540188551
ENSCSAG00000006178	KMT2D	39016	1141	1223	1361	5.05767588	5.242738687	5.331205047	5.210539871
ENSCSAG00000003144	COX4I1	8094	1170	1196	1252	24.99946727	24.71396782	23.64019926	24.45121145
ENSCSAG00000003565	PGRMC2	19775	728	815	920	6.366825976	6.893116426	7.110192176	6.79004486
ENSCSAG00000013219	KIF20A	8327	707	743	863	14.68381626	14.92363939	15.83916325	15.14887297
ENSCSAG00000015565	POLD2	7232	659	721	670	15.75923347	16.67444335	14.15879811	15.53082498
ENSCSAG00000013314	STOM	29668	362	384	390	2.110223196	2.164798366	2.009029624	2.094683728
ENSCSAG00000017809	CYP3A5	28025	3990	4186	4494	24.6226826	24.98205154	24.50741194	24.70404869
ENSCSAG00000010722	MRPL13	50039	400	416	461	1.382481924	1.390462261	1.407998873	1.393647686
ENSCSAG00000016130	SETD2	146242	1218	1122	1474	1.440400498	1.283202616	1.540406596	1.42133657
ENSCSAG00000010176	ATN1	8018	1329	1423	1577	28.66599504	29.68337957	30.05907731	29.46948397
ENSCSAG00000005903	MED13	122594	2304	2429	3079	3.250284312	3.313849621	3.838402181	3.467512038
ENSCSAG00000016417	HELZ2	14572	558	613	652	6.622517716	7.035837644	6.838147071	6.832167477
ENSCSAG00000012615	ASXL1	76558	1136	1249	1271	2.566231576	2.728640722	2.537260013	2.61071077
ENSCSAG00000004387	KMT2B	21036	669	770	775	5.500105855	6.122123135	5.630520504	5.750916498
ENSCSAG00000003586	GPATCH8	112451	1135	1239	1332	1.745583516	1.842818154	1.810301482	1.799567717
ENSCSAG00000014651	DLGAP5	45086	465	413	596	1.78368984	1.532084935	2.020293921	1.778689565
ENSCSAG00000013601	FOXN2	52555	444	486	611	1.461090181	1.546666668	1.776794388	1.594850412
ENSCSAG00000000316	MORF4L2	864	691	706	819	138.3159925	136.6675648	144.8705681	139.9513751
ENSCSAG00000008221	RIPK4	26855	169	165	180	1.088352653	1.027621743	1.024371182	1.04678186
ENSCSAG00000019058	OTUD1	1440	95	110	128	11.40956812	12.77628792	13.58493239	12.59026281
ENSCSAG00000015024	VDAC3	15176	920	926	909	10.48427978	10.20535617	9.154119327	9.947918424
ENSCSAG00000007099	NOP10	3229	256	269	312	13.71134355	13.93345221	14.76714546	14.13731374
ENSCSAG00000005262	COPE	21415	456	560	560	3.682602607	4.373654228	3.996501241	4.017586025
ENSCSAG00000015766	FAM193A	139519	530	637	630	0.656977668	0.763625768	0.690108217	0.703570551
ENSCSAG00000007658	MAP2K3	31201	755	778	844	4.184913931	4.170475563	4.134128172	4.163172555
ENSCSAG00000005784	XRCC6	45838	3032	3346	3431	11.43962081	12.20885044	11.43944782	11.69597302
ENSCSAG00000011648	DSTN	37212	1118	1224	1234	5.195972976	5.501395943	5.068064709	5.255144543
ENSCSAG00000001300	TMEM59	22709	359	326	423	2.7340379	2.401010654	2.846769872	2.660606142
ENSCSAG00000000873	IFFO2	49625	1442	1388	1556	5.025425429	4.678034751	4.792025019	4.8318284
ENSCSAG00000010356	RUSC2	18190	542	574	635	5.153172492	5.277809259	5.335204002	5.255395251
ENSCSAG00000017725	ATP6AP1	18337	877	949	912	8.271407184	8.655903873	7.601101945	8.176137667
ENSCSAG00000002015	NCOR2	240656	2712	2986	3115	1.948951733	2.075236545	1.9782053	2.000797859
ENSCSAG00000003952	NUTF2	26673	859	968	893	5.569669064	6.069850432	5.1166958	5.585405099
ENSCSAG00000012015	RNF111	112770	664	649	724	1.018316056	0.962555132	0.981194239	0.987355142
ENSCSAG00000015184	PARD6B	21493	558	517	637	4.489988748	4.023166457	4.529522252	4.347559152
ENSCSAG00000010262	FANCD2	67953	587	698	693	1.493955147	1.717992585	1.558599755	1.590182496
ENSCSAG00000009820	EWSR1	14963	1508	1596	1596	17.42973395	17.83974772	16.30137413	17.19028527
ENSCSAG00000011418	ITGB1	55951	4083	4150	5304	12.62058887	12.40551337	14.48790756	13.1713366
ENSCSAG00000008890	RIC1	145342	661	699	785	0.786535664	0.804378661	0.825445736	0.805453354
ENSCSAG00000012353	RPL30	4429	1918	1906	1977	74.89468783	71.9766639	68.21988657	71.69707943
ENSCSAG00000015600	ATP5F1E	3626	739	780	842	35.24720878	35.9783548	35.4890436	35.57153573
ENSCSAG00000012799	ITPRID2	38695	1283	1252	1571	5.734293235	5.411578656	6.204850728	5.783574206
ENSCSAG00000001087	PSMB2	38342	927	1059	1023	4.181316706	4.619507692	4.077658721	4.292827707
ENSCSAG00000009475	SERF2	991	586	621	612	102.2661847	104.8075196	94.38169479	100.485133
ENSCSAG00000010599	URB2	36376	471	455	465	2.239309169	2.092044667	1.953655641	2.095003159
ENSCSAG00000015294	INHBA	10706	1969	1950	2330	31.80728274	30.46364527	33.26125914	31.84406239
ENSCSAG00000014813	SAMD4A	232494	747	863	861	0.555669993	0.620831213	0.565980418	0.580827208
ENSCSAG00000015522	BTF3	6862	937	904	1024	23.61549045	22.03394262	22.8065318	22.81865496
ENSCSAG00000014954	PSMA4	8580	413	433	507	8.324743408	8.440634717	9.030892558	8.598756894
ENSCSAG00000008664	C16orf72	29844	1277	1388	1640	7.400174459	7.778698382	8.398405129	7.859092657
ENSCSAG00000007304	SRP14	2828	478	434	576	29.23186901	25.66757394	31.12813363	28.67585886
ENSCSAG00000009154	TMCC1	25834	708	791	893	4.739687351	5.121053649	5.282868587	5.047869862
ENSCSAG00000015018	B4GALT5	83019	1352	1497	1562	2.816483985	3.015912935	2.875501084	2.902632668
ENSCSAG00000012266	MAGED2	7937	444	413	417	9.674637073	8.702983671	8.029521746	8.80238083
ENSCSAG00000018013	AP1S1	6981	1509	1708	1634	37.38347717	40.92085749	35.77209852	38.02547772
ENSCSAG00000005901	DAZAP2	5498	1148	1224	1296	36.11147642	37.23498469	36.02552097	36.45732736
ENSCSAG00000002646	PCGF2	5218	708	736	797	23.46590323	23.59110246	23.34340745	23.46680438
ENSCSAG00000012245	CIRBP	2787	955	941	975	59.26175316	56.47121763	53.46599469	56.39965516
ENSCSAG00000007269	ZWINT	3834	475	482	491	21.426419	21.02661811	19.5721884	20.67507517
ENSCSAG00000016067	CEP85L	194903	189	182	203	0.16770707	0.156180699	0.15917964	0.16102247
ENSCSAG00000000055	HNRNPH2	1350	312	330	387	39.96951863	40.88412135	43.81140697	41.55501565
ENSCSAG00000000979	ARID1A	84383	1725	1957	1986	3.535429898	3.878915881	3.596949054	3.670431611
ENSCSAG00000005201	RNF41	34014	462	493	579	2.349050539	2.424173555	2.601542112	2.458255402
ENSCSAG00000019452	SOCS5	1611	1134	1127	1277	121.7378441	117.004583	121.1449628	119.9624633
ENSCSAG00000011361	PPP4R3A	52347	1282	1396	1528	4.235496432	4.460341573	4.461095915	4.38564464
ENSCSAG00000012695	IK	16863	545	600	662	5.58945874	5.951013119	5.999749986	5.846740615
ENSCSAG00000008102	SSBP1	11801	413	443	485	6.05256321	6.27855081	6.281059857	6.204057959
ENSCSAG00000007077	PHF12	47490	987	954	967	3.594372439	3.359856295	3.111962166	3.355396967
ENSCSAG00000010291	SRSF3	7491	744	733	841	17.17675934	16.36585409	17.15798179	16.90019841
ENSCSAG00000012280	LARS1	83975	1189	1179	1420	2.448724545	2.348217336	2.584332182	2.460424688
ENSCSAG00000006734	PLK1	14515	1225	1373	1440	14.59577436	15.82078375	15.16196382	15.19284064
ENSCSAG00000010687	TNFRSF1A	14573	1231	1324	1432	14.6088887	15.19544831	15.01772187	14.9406863
ENSCSAG00000006222	GBX2	2146	143	140	141	11.5242962	10.91120751	10.04151864	10.82567412
ENSCSAG00000013029	PSMB6	2475	368	325	380	25.71465534	21.96254453	23.46488323	23.7140277
ENSCSAG00000016212	DIDO1	60796	900	997	1115	2.560210035	2.742803212	2.802914595	2.701975947
ENSCSAG00000004022	DDX5	6279	8843	9079	9637	243.5663199	241.8366011	234.5640113	239.9889774
ENSCSAG00000003847	TLK2	137661	922	971	1043	1.158318769	1.179730499	1.157932897	1.165327388
ENSCSAG00000018511	NFIL3	1389	278	287	284	34.6139086	34.55844147	31.24827862	33.4735429
ENSCSAG00000015867	CCNB1	11242	1182	1230	1242	18.18368871	18.29936534	16.88449278	17.78918228
ENSCSAG00000018765	MARS2	1782	350	389	420	33.96787957	36.51038385	36.02065408	35.49963917
ENSCSAG00000012307	UGCG	38842	2800	2921	3261	12.46707407	12.57779379	12.830962	12.62527662
ENSCSAG00000002660	VPS29	1586	278	238	303	30.31445085	25.09852916	29.19775429	28.2035781
ENSCSAG00000007330	EIF2AK4	109555	1669	1690	1887	2.634706397	2.580055206	2.632386779	2.615716127
ENSCSAG00000004474	FGF5	22558	1589	1643	1780	12.18235911	12.1818001	12.05950311	12.14122077
ENSCSAG00000006607	PPP1R3C	4744	178	202	202	6.489084273	7.121659189	6.507537704	6.706093722
ENSCSAG00000016819	ARAP2	161573	184	161	209	0.196950518	0.166660079	0.197691274	0.187100624
ENSCSAG00000013554	SEC24A	75881	541	501	591	1.23302622	1.104279926	1.190321942	1.175876029
ENSCSAG00000017690	ZNF316	14613	543	627	628	6.426411597	7.176334173	6.567956434	6.723567401
ENSCSAG00000000669	ISG15	1599	115	89	132	12.43819809	9.309278869	12.61640063	11.45462586
ENSCSAG00000011326	SPATS2L	168282	1182	1220	1327	1.214752787	1.212541644	1.205155985	1.210816805
ENSCSAG00000009438	SCAF4	61321	901	983	1052	2.541111109	2.681135646	2.621902364	2.614716373
ENSCSAG00000014683	ETFA	105466	486	496	559	0.79695149	0.786581448	0.810045357	0.797859431
ENSCSAG00000003120	SLC7A5	39804	1543	1686	1694	6.704205236	7.084437122	6.504242014	6.76429479
ENSCSAG00000003220	TMEM123	57442	1714	1628	1961	5.160471184	4.740229244	5.217446986	5.039382471
ENSCSAG00000014215	SEMA7A	8310	829	939	918	17.2528799	18.89901048	16.88307934	17.67832324
ENSCSAG00000016610	TUBB4B	2607	3021	3423	3383	200.4092609	219.6040601	198.3220352	206.1117854
ENSCSAG00000006609	RBBP6	31237	1254	1128	1536	6.942826481	6.039684872	7.515050478	6.832520611
ENSCSAG00000013317	PREPL	49614	606	675	766	2.112401534	2.275485267	2.359579048	2.249155283
ENSCSAG00000011926	REXO1	33540	707	712	839	3.645561658	3.550515662	3.823040568	3.673039296
ENSCSAG00000005680	ARHGAP1	23096	934	968	1056	6.993880342	7.009920357	6.987746659	6.997182453
ENSCSAG00000009267	DLG5	134861	3093	3340	3399	3.966446828	4.142233613	3.851898129	3.986859523
ENSCSAG00000008454	ETS2	12236	262	249	314	3.70313816	3.403567563	3.921933122	3.676212949
ENSCSAG00000016112	PSMB5	13258	618	659	673	8.061550016	8.313461641	7.75795138	8.044321012
ENSCSAG00000008287	DPP3	29143	256	311	286	1.519195976	1.784845506	1.499829118	1.6012902
ENSCSAG00000014027	RAD54L2	123659	380	455	462	0.531454341	0.615403786	0.570987038	0.572615055
ENSCSAG00000014588	GARS1	41368	1168	1330	1385	4.882996471	5.377267152	5.116762422	5.125675348
ENSCSAG00000006293	ALCAM	60113	633	618	765	1.821140279	1.719469869	1.944925797	1.828511982
ENSCSAG00000014767	ABL1	56087	1208	1307	1328	3.724884542	3.897515706	3.61864407	3.747014773
ENSCSAG00000014344	POLA1	307947	473	509	567	0.265639868	0.276449814	0.281395459	0.274495047
ENSCSAG00000006749	ARID2	90810	604	645	735	1.150300624	1.187956495	1.236982818	1.191746646
ENSCSAG00000001803	POGZ	54812	963	948	1043	3.03849643	2.892725244	2.908162455	2.946461376
ENSCSAG00000013080	NDUFB5	17902	255	257	285	2.463466836	2.401076891	2.433062758	2.432535495
ENSCSAG00000014977	CSE1L	46713	1659	1564	1956	6.142097681	5.599812513	6.399427083	6.047112426
ENSCSAG00000017104	CIB1	3595	788	774	823	37.90839656	36.00945623	34.98734153	36.30173144
ENSCSAG00000017670	CKAP2	21391	860	752	968	6.953051656	5.87978235	6.915988676	6.582940894
ENSCSAG00000013331	NDUFA8	15829	345	345	347	3.769412864	3.645357394	3.350317761	3.588362673
ENSCSAG00000005252	YTHDC1	37859	921	1019	1099	4.207252568	4.501731028	4.436480306	4.3818213
ENSCSAG00000014583	CTSA	9180	740	781	761	13.94110284	14.22927753	12.66928131	13.61322056
ENSCSAG00000000880	CAPZB	148239	836	901	934	0.975330697	1.016568883	0.962929304	0.984942961
ENSCSAG00000004021	ACTN4	84072	2067	2211	2218	4.252038518	4.398573576	4.031996688	4.22753626
ENSCSAG00000012304	KPNA4	34448	696	697	779	3.494244735	3.384100584	3.456077313	3.444807544
ENSCSAG00000014788	SPRED2	59252	1413	1596	1737	4.124271433	4.505099323	4.480297039	4.369889265
ENSCSAG00000016585	HNRNPC	52872	2142	2146	2253	7.006511191	6.788572744	6.512465818	6.769183251
ENSCSAG00000002090	SSR2	12570	855	954	974	11.76356427	12.69368142	11.84223522	12.09982697
ENSCSAG00000012908	HBEGF	13356	351	339	300	4.545051394	4.245196379	3.432850167	4.07436598
ENSCSAG00000012115	AHCY	22185	1143	1285	1276	8.910352589	9.687644466	8.790250373	9.129415809
ENSCSAG00000001903	PRPF31	15494	481	519	518	5.368953185	5.602454054	5.109474218	5.360293819
ENSCSAG00000006631	ECHS1	11811	718	682	717	10.51346485	9.657666462	9.277746247	9.81629252
ENSCSAG00000013216	TRAF1	20454	75	73	61	0.634148697	0.59692409	0.455786636	0.562286474
ENSCSAG00000011519	CRAMP1	65330	521	595	553	1.379218766	1.52327672	1.293666932	1.398720806
ENSCSAG00000002563	COPA	53110	1274	1368	1465	4.148596713	4.308085296	4.215715817	4.224132609
ENSCSAG00000001143	RLF	79161	530	482	653	1.157904363	1.018380943	1.260700466	1.145661924
ENSCSAG00000007933	KCNJ8	9073	530	535	537	10.10259751	9.862280909	9.045516679	9.670131701
ENSCSAG00000005442	NFKB2	6786	1033	1158	1169	26.32658689	28.54100104	26.32756295	27.06505029
ENSCSAG00000013638	RPLP1	2400	7496	8077	8280	540.1649849	562.8767867	527.2651886	543.4356534
ENSCSAG00000015079	GPX1	2088	890	995	983	73.71699184	79.70160805	71.95036931	75.12298973
ENSCSAG00000013597	FBXO11	97996	1011	1019	1172	1.784230253	1.73916318	1.827802498	1.783731977
ENSCSAG00000005506	API5	30225	402	469	558	2.300211847	2.59526094	2.821485959	2.572319582
ENSCSAG00000010677	BRPF1	16040	333	406	410	3.590442384	4.233466885	3.906515004	3.910141424
ENSCSAG00000011406	ZNF462	165131	674	705	815	0.705893817	0.71406049	0.754291132	0.72474848
ENSCSAG00000002951	EXPH5	65424	369	322	413	0.975432823	0.823177092	0.964768161	0.921126025
